e452d536-0093-4e5e-a5b2-e6f7ea75077f,"Reactance, Inductive and Capacitive","['<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/e452d536-0093-4e5e-a5b2-e6f7ea75077f@7,7,e452d536-0093-4e5e-a5b2-e6f7ea75077f@7,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/e452d536-0093-4e5e-a5b2-e6f7ea75077f@7,1,['sup: 1'],['sup'],['sup: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:e452d536-0093-4e5e-a5b2-e6f7ea75077f,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:e452d536-0093-4e5e-a5b2-e6f7ea75077f
f80f9c39-57b2-454c-a285-ea8cfe81c81d,Image Formation by Lenses,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/f80f9c39-57b2-454c-a285-ea8cfe81c81d@8,8,f80f9c39-57b2-454c-a285-ea8cfe81c81d@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/f80f9c39-57b2-454c-a285-ea8cfe81c81d@8,5,"['strong: 3', 'em: 2']","['em', 'strong']","['strong: 3', 'em: 2']",https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:f80f9c39-57b2-454c-a285-ea8cfe81c81d,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:f80f9c39-57b2-454c-a285-ea8cfe81c81d
ed675322-fbca-4fda-a451-3ba66c1c95cc,Image Formation by Mirrors,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/ed675322-fbca-4fda-a451-3ba66c1c95cc@8,8,ed675322-fbca-4fda-a451-3ba66c1c95cc@8,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/ed675322-fbca-4fda-a451-3ba66c1c95cc@8,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:ed675322-fbca-4fda-a451-3ba66c1c95cc,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:ed675322-fbca-4fda-a451-3ba66c1c95cc
42db1410-23af-4f06-93b0-9dc93f795a57,RLC Series AC Circuits,"['<iframe xmlns=""http://www.w3.org/1999/xhtml"" width=""660"" height=""371.4"" src=""https://phet.colorado.edu/sims/html/circuit-construction-kit-dc/latest/circuit-construction-kit-dc_en.html""/>']",/contents/42db1410-23af-4f06-93b0-9dc93f795a57@9,9,42db1410-23af-4f06-93b0-9dc93f795a57@9,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/42db1410-23af-4f06-93b0-9dc93f795a57@9,1,['iframe: 1'],['iframe'],['iframe: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:42db1410-23af-4f06-93b0-9dc93f795a57,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:42db1410-23af-4f06-93b0-9dc93f795a57
72169e9d-cba1-4d43-923c-41ae4d01b3cc,Displacement,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/72169e9d-cba1-4d43-923c-41ae4d01b3cc@11,11,72169e9d-cba1-4d43-923c-41ae4d01b3cc@11,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/72169e9d-cba1-4d43-923c-41ae4d01b3cc@11,2,['em: 2'],['em'],['em: 2'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:72169e9d-cba1-4d43-923c-41ae4d01b3cc,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:72169e9d-cba1-4d43-923c-41ae4d01b3cc
8e7bbf1d-d332-4812-89b8-c4b86356d060,Uniform Circular Motion and Simple Harmonic Motion,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/8e7bbf1d-d332-4812-89b8-c4b86356d060@6,6,8e7bbf1d-d332-4812-89b8-c4b86356d060@6,Module,The AP Physics Collection,https://archive.cnx.org,https://archive.cnx.org/contents/8e7bbf1d-d332-4812-89b8-c4b86356d060@6,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:8e7bbf1d-d332-4812-89b8-c4b86356d060,https://cnx.org/contents/8d04a686-d5e8-4798-a27d-c608e4d0e187:8e7bbf1d-d332-4812-89b8-c4b86356d060
dec6f36a-b2ad-4653-863c-dbc8ec004a78,Masa i ciężar ciała,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/dec6f36a-b2ad-4653-863c-dbc8ec004a78@5,5,dec6f36a-b2ad-4653-863c-dbc8ec004a78@5,Module,Fizyka dla szkół wyższych. Tom 1,https://archive.cnx.org,https://archive.cnx.org/contents/dec6f36a-b2ad-4653-863c-dbc8ec004a78@5,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:dec6f36a-b2ad-4653-863c-dbc8ec004a78,https://cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:dec6f36a-b2ad-4653-863c-dbc8ec004a78
234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f,Przeliczanie jednostek,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,4,234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,Module,Fizyka dla szkół wyższych. Tom 1,https://archive.cnx.org,https://archive.cnx.org/contents/234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,16,['sup: 16'],['sup'],['sup: 16'],https://staging.cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f,https://cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f
5326e884-96d0-4af2-aa42-29d69cdc98c1,Jednostki,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/5326e884-96d0-4af2-aa42-29d69cdc98c1@3,3,5326e884-96d0-4af2-aa42-29d69cdc98c1@3,Module,Fizyka dla szkół wyższych. Tom 1,https://archive.cnx.org,https://archive.cnx.org/contents/5326e884-96d0-4af2-aa42-29d69cdc98c1@3,15,['sup: 15'],['sup'],['sup: 15'],https://staging.cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:5326e884-96d0-4af2-aa42-29d69cdc98c1,https://cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:5326e884-96d0-4af2-aa42-29d69cdc98c1
f4172db2-5c05-46df-a8a9-5048b77c2a79,Siła dośrodkowa,"['<sub xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/f4172db2-5c05-46df-a8a9-5048b77c2a79@2,2,f4172db2-5c05-46df-a8a9-5048b77c2a79@2,Module,Fizyka dla szkół wyższych. Tom 1,https://archive.cnx.org,https://archive.cnx.org/contents/f4172db2-5c05-46df-a8a9-5048b77c2a79@2,1,['sub: 1'],['sub'],['sub: 1'],https://staging.cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:f4172db2-5c05-46df-a8a9-5048b77c2a79,https://cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:f4172db2-5c05-46df-a8a9-5048b77c2a79
9c6aca44-99e1-4ef4-af7f-c274fda7d1c0,Siły pływowe,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/9c6aca44-99e1-4ef4-af7f-c274fda7d1c0@2,2,9c6aca44-99e1-4ef4-af7f-c274fda7d1c0@2,Module,Fizyka dla szkół wyższych. Tom 1,https://archive.cnx.org,https://archive.cnx.org/contents/9c6aca44-99e1-4ef4-af7f-c274fda7d1c0@2,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:9c6aca44-99e1-4ef4-af7f-c274fda7d1c0,https://cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:9c6aca44-99e1-4ef4-af7f-c274fda7d1c0
5416c87b-67a3-4fd0-badc-7effb281042e,Tarcie,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/5416c87b-67a3-4fd0-badc-7effb281042e@3,3,5416c87b-67a3-4fd0-badc-7effb281042e@3,Module,Fizyka dla szkół wyższych. Tom 1,https://archive.cnx.org,https://archive.cnx.org/contents/5416c87b-67a3-4fd0-badc-7effb281042e@3,1,['sup: 1'],['sup'],['sup: 1'],https://staging.cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:5416c87b-67a3-4fd0-badc-7effb281042e,https://cnx.org/contents/4eaa8f03-88a8-485a-a777-dd3602f6c13e:5416c87b-67a3-4fd0-badc-7effb281042e
234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f,Przeliczanie jednostek,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,4,234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,Module,Fizyka dla szkół wyższych. Tom 2,https://archive.cnx.org,https://archive.cnx.org/contents/234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,16,['sup: 16'],['sup'],['sup: 16'],https://staging.cnx.org/contents/16ab5b96-4598-45f9-993c-b8d78d82b0c6:234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f,https://cnx.org/contents/16ab5b96-4598-45f9-993c-b8d78d82b0c6:234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f
5326e884-96d0-4af2-aa42-29d69cdc98c1,Jednostki,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/5326e884-96d0-4af2-aa42-29d69cdc98c1@3,3,5326e884-96d0-4af2-aa42-29d69cdc98c1@3,Module,Fizyka dla szkół wyższych. Tom 2,https://archive.cnx.org,https://archive.cnx.org/contents/5326e884-96d0-4af2-aa42-29d69cdc98c1@3,15,['sup: 15'],['sup'],['sup: 15'],https://staging.cnx.org/contents/16ab5b96-4598-45f9-993c-b8d78d82b0c6:5326e884-96d0-4af2-aa42-29d69cdc98c1,https://cnx.org/contents/16ab5b96-4598-45f9-993c-b8d78d82b0c6:5326e884-96d0-4af2-aa42-29d69cdc98c1
7f90987a-2348-4737-96b7-c81f90c778a1,Kwarki,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/7f90987a-2348-4737-96b7-c81f90c778a1@3,3,7f90987a-2348-4737-96b7-c81f90c778a1@3,Module,Fizyka dla szkół wyższych. Tom 3,https://archive.cnx.org,https://archive.cnx.org/contents/7f90987a-2348-4737-96b7-c81f90c778a1@3,4,['sup: 4'],['sup'],['sup: 4'],https://staging.cnx.org/contents/bb62933e-f20a-4ffc-90aa-97b36c296c3e:7f90987a-2348-4737-96b7-c81f90c778a1,https://cnx.org/contents/bb62933e-f20a-4ffc-90aa-97b36c296c3e:7f90987a-2348-4737-96b7-c81f90c778a1
234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f,Przeliczanie jednostek,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,4,234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,Module,Fizyka dla szkół wyższych. Tom 3,https://archive.cnx.org,https://archive.cnx.org/contents/234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f@4,16,['sup: 16'],['sup'],['sup: 16'],https://staging.cnx.org/contents/bb62933e-f20a-4ffc-90aa-97b36c296c3e:234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f,https://cnx.org/contents/bb62933e-f20a-4ffc-90aa-97b36c296c3e:234d4fba-14c4-42c6-bf3a-e5bbab9a4c9f
5326e884-96d0-4af2-aa42-29d69cdc98c1,Jednostki,"['<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>', '<sup xmlns=""http://www.w3.org/1999/xhtml""/>']",/contents/5326e884-96d0-4af2-aa42-29d69cdc98c1@3,3,5326e884-96d0-4af2-aa42-29d69cdc98c1@3,Module,Fizyka dla szkół wyższych. Tom 3,https://archive.cnx.org,https://archive.cnx.org/contents/5326e884-96d0-4af2-aa42-29d69cdc98c1@3,15,['sup: 15'],['sup'],['sup: 15'],https://staging.cnx.org/contents/bb62933e-f20a-4ffc-90aa-97b36c296c3e:5326e884-96d0-4af2-aa42-29d69cdc98c1,https://cnx.org/contents/bb62933e-f20a-4ffc-90aa-97b36c296c3e:5326e884-96d0-4af2-aa42-29d69cdc98c1
bf879400-500f-4feb-8744-452675525e2c,"Civil Rights for Indigenous Groups: Native Americans, Alaskans, and Hawaiians","['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/bf879400-500f-4feb-8744-452675525e2c@8,8,bf879400-500f-4feb-8744-452675525e2c@8,Module,American Government,https://archive.cnx.org,https://archive.cnx.org/contents/bf879400-500f-4feb-8744-452675525e2c@8,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/5bcc0e59-7345-421d-8507-a1e4608685e8:bf879400-500f-4feb-8744-452675525e2c,https://cnx.org/contents/5bcc0e59-7345-421d-8507-a1e4608685e8:bf879400-500f-4feb-8744-452675525e2c
dc34f45c-17ca-4e69-a106-b6338a5ede3b,Introduction,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/dc34f45c-17ca-4e69-a106-b6338a5ede3b@9,9,dc34f45c-17ca-4e69-a106-b6338a5ede3b@9,Module,Psychology,https://archive.cnx.org,https://archive.cnx.org/contents/dc34f45c-17ca-4e69-a106-b6338a5ede3b@9,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc:dc34f45c-17ca-4e69-a106-b6338a5ede3b,https://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc:dc34f45c-17ca-4e69-a106-b6338a5ede3b
a0461bab-6b94-48b8-8b77-d4f71d2b7db5,Introduction,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/a0461bab-6b94-48b8-8b77-d4f71d2b7db5@9,9,a0461bab-6b94-48b8-8b77-d4f71d2b7db5@9,Module,Psychology,https://archive.cnx.org,https://archive.cnx.org/contents/a0461bab-6b94-48b8-8b77-d4f71d2b7db5@9,2,['em: 2'],['em'],['em: 2'],https://staging.cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc:a0461bab-6b94-48b8-8b77-d4f71d2b7db5,https://cnx.org/contents/4abf04bf-93a0-45c3-9cbc-2cefd46e68cc:a0461bab-6b94-48b8-8b77-d4f71d2b7db5
21126f9c-6b12-4860-a396-01a3ba24393e,Collective Behavior,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/21126f9c-6b12-4860-a396-01a3ba24393e@10,10,21126f9c-6b12-4860-a396-01a3ba24393e@10,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/21126f9c-6b12-4860-a396-01a3ba24393e@10,2,['strong: 2'],['strong'],['strong: 2'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:21126f9c-6b12-4860-a396-01a3ba24393e,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:21126f9c-6b12-4860-a396-01a3ba24393e
aebb5e2c-a825-4192-a8c0-91678b449ec2,Formal Organizations,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/aebb5e2c-a825-4192-a8c0-91678b449ec2@8,8,aebb5e2c-a825-4192-a8c0-91678b449ec2@8,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/aebb5e2c-a825-4192-a8c0-91678b449ec2@8,1,['strong: 1'],['strong'],['strong: 1'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:aebb5e2c-a825-4192-a8c0-91678b449ec2,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:aebb5e2c-a825-4192-a8c0-91678b449ec2
f3a2b187-e44d-4a5f-af59-ee4bcd39046f,Health in the United States,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>', '<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/f3a2b187-e44d-4a5f-af59-ee4bcd39046f@10,10,f3a2b187-e44d-4a5f-af59-ee4bcd39046f@10,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/f3a2b187-e44d-4a5f-af59-ee4bcd39046f@10,5,"['strong: 2', 'em: 3']","['em', 'strong']","['em: 3', 'strong: 2']",https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:f3a2b187-e44d-4a5f-af59-ee4bcd39046f,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:f3a2b187-e44d-4a5f-af59-ee4bcd39046f
5fe19034-9a53-44c7-bdc5-346d0d0753dc,Globalization and the Economy,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/5fe19034-9a53-44c7-bdc5-346d0d0753dc@6,6,5fe19034-9a53-44c7-bdc5-346d0d0753dc@6,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/5fe19034-9a53-44c7-bdc5-346d0d0753dc@6,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:5fe19034-9a53-44c7-bdc5-346d0d0753dc,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:5fe19034-9a53-44c7-bdc5-346d0d0753dc
3f1c42b1-6494-47b1-9120-fa45b47f50b7,Global Stratification and Inequality,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/3f1c42b1-6494-47b1-9120-fa45b47f50b7@7,7,3f1c42b1-6494-47b1-9120-fa45b47f50b7@7,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/3f1c42b1-6494-47b1-9120-fa45b47f50b7@7,1,['strong: 1'],['strong'],['strong: 1'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:3f1c42b1-6494-47b1-9120-fa45b47f50b7,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:3f1c42b1-6494-47b1-9120-fa45b47f50b7
2138442f-2ad7-4ec3-9972-fc913805b42a,Gender,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>', '<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/2138442f-2ad7-4ec3-9972-fc913805b42a@7,7,2138442f-2ad7-4ec3-9972-fc913805b42a@7,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/2138442f-2ad7-4ec3-9972-fc913805b42a@7,2,['strong: 2'],['strong'],['strong: 2'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:2138442f-2ad7-4ec3-9972-fc913805b42a,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:2138442f-2ad7-4ec3-9972-fc913805b42a
fc504354-e135-4a28-b22a-2054dea6e315,Variations in Family Life,"['<em xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""italics""/>']",/contents/fc504354-e135-4a28-b22a-2054dea6e315@7,7,fc504354-e135-4a28-b22a-2054dea6e315@7,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/fc504354-e135-4a28-b22a-2054dea6e315@7,1,['em: 1'],['em'],['em: 1'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:fc504354-e135-4a28-b22a-2054dea6e315,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:fc504354-e135-4a28-b22a-2054dea6e315
984be05e-c3eb-422d-9170-47b1f0d02c9c,Issues in Education,"['<strong xmlns=""http://www.w3.org/1999/xhtml"" data-effect=""bold""/>']",/contents/984be05e-c3eb-422d-9170-47b1f0d02c9c@8,8,984be05e-c3eb-422d-9170-47b1f0d02c9c@8,Module,Introduction to Sociology 2e,https://archive.cnx.org,https://archive.cnx.org/contents/984be05e-c3eb-422d-9170-47b1f0d02c9c@8,1,['strong: 1'],['strong'],['strong: 1'],https://staging.cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:984be05e-c3eb-422d-9170-47b1f0d02c9c,https://cnx.org/contents/02040312-72c8-441e-a685-20e9333f3e1d:984be05e-c3eb-422d-9170-47b1f0d02c9c
603a8e36-7ebb-4ab9-908e-6453b3c76f71,The Poverty Trap,"['<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>', '<span xmlns=""http://www.w3.org/1999/xhtml"" data-type=""title""/>']",/contents/603a8e36-7ebb-4ab9-908e-6453b3c76f71@4,4,603a8e36-7ebb-4ab9-908e-6453b3c76f71@4,Module,Principles of Microeconomics for AP® Courses 2e,https://archive.cnx.org,https://archive.cnx.org/contents/603a8e36-7ebb-4ab9-908e-6453b3c76f71@4,2,['span: 2'],['span'],['span: 2'],https://staging.cnx.org/contents/636cbfd9-4e37-4575-83ab-9dec9029ca4e:603a8e36-7ebb-4ab9-908e-6453b3c76f71,https://cnx.org/contents/636cbfd9-4e37-4575-83ab-9dec9029ca4e:603a8e36-7ebb-4ab9-908e-6453b3c76f71
